,table,column,bins,table_column
130,web_sales,ws_order_number,[1 12000.98 24000.96 36000.94 48000.92 60000.9 72000.88 84000.86 96000.84 108000.82 120000.8 132000.78 144000.76 156000.74 168000.72 180000.7 192000.68 204000.66 216000.64 228000.62 240000.6 252000.58 264000.56 276000.54 288000.52 300000.5 312000.48 324000.46 336000.44 348000.42 360000.4 372000.38 384000.36 396000.34 408000.32 420000.3 432000.28 444000.26 456000.24 468000.22 480000.2 492000.18 504000.16 516000.14 528000.12 540000.1 552000.08 564000.06 576000.04 588000.02 600000],web_sales.ws_order_number
131,web_sales,ws_net_paid,[0 574.54 1149.08 1723.62 2298.16 2872.7 3447.24 4021.78 4596.32 5170.86 5745.4 6319.94 6894.48 7469.02 8043.56 8618.1 9192.64 9767.18 10341.72 10916.26 11490.8 12065.34 12639.88 13214.42 13788.96 14363.5 14938.04 15512.58 16087.12 16661.66 17236.2 17810.74 18385.28 18959.82 19534.36 20108.9 20683.44 21257.98 21832.52 22407.06 22981.6 23556.14 24130.68 24705.22 25279.76 25854.3 26428.84 27003.38 27577.92 28152.46 28727],web_sales.ws_net_paid
132,web_sales,ws_ship_hdemo_sk,[1 144.98 288.96 432.94 576.92 720.9 864.88 1008.86 1152.84 1296.82 1440.8 1584.78 1728.76 1872.74 2016.72 2160.7 2304.68 2448.66 2592.64 2736.62 2880.6 3024.58 3168.56 3312.54 3456.52 3600.5 3744.48 3888.46 4032.44 4176.42 4320.4 4464.38 4608.36 4752.34 4896.32 5040.3 5184.28 5328.26 5472.24 5616.22 5760.2 5904.18 6048.16 6192.14 6336.12 6480.1 6624.08 6768.06 6912.04 7056.02 7200],web_sales.ws_ship_hdemo_sk
133,web_sales,ws_bill_cdemo_sk,[3 38418.94 76834.88 115250.82 153666.76 192082.7 230498.64 268914.58 307330.52 345746.46 384162.4 422578.34 460994.28 499410.22 537826.16 576242.1 614658.04 653073.98 691489.92 729905.86 768321.8 806737.74 845153.68 883569.62 921985.56 960401.5 998817.44 1037233.38 1075649.32 1114065.26 1152481.2 1190897.14 1229313.08 1267729.02 1306144.96 1344560.9 1382976.84 1421392.78 1459808.72 1498224.66 1536640.6 1575056.54 1613472.48 1651888.42 1690304.36 1728720.3 1767136.24 1805552.18 1843968.12 1882384.06 1920800],web_sales.ws_bill_cdemo_sk
134,web_sales,ws_net_paid_inc_ship,[0 834.68 1669.36 2504.04 3338.72 4173.4 5008.08 5842.76 6677.44 7512.12 8346.8 9181.48 10016.16 10850.84 11685.52 12520.2 13354.88 14189.56 15024.24 15858.92 16693.6 17528.28 18362.96 19197.64 20032.32 20867 21701.68 22536.36 23371.04 24205.72 25040.4 25875.08 26709.76 27544.44 28379.12 29213.8 30048.48 30883.16 31717.84 32552.52 33387.2 34221.88 35056.56 35891.24 36725.92 37560.6 38395.28 39229.96 40064.64 40899.32 41734],web_sales.ws_net_paid_inc_ship
135,web_sales,ws_net_paid_inc_ship_tax,[0 870.103 1740.206 2610.309 3480.412 4350.515 5220.618 6090.721 6960.824 7830.927 8701.03 9571.133 10441.236 11311.339 12181.442 13051.545 13921.648 14791.751 15661.854 16531.957 17402.06 18272.163 19142.266 20012.369 20882.472 21752.575 22622.678 23492.781 24362.884 25232.987 26103.09 26973.193 27843.296 28713.399 29583.502 30453.605 31323.708 32193.811 33063.914 33934.017 34804.12 35674.223 36544.326 37414.429 38284.532 39154.635 40024.738 40894.841 41764.944 42635.047 43505.15],web_sales.ws_net_paid_inc_ship_tax
136,web_sales,ws_ship_cdemo_sk,[3 38418.92 76834.84 115250.76 153666.68 192082.6 230498.52 268914.44 307330.36 345746.28 384162.2 422578.12 460994.04 499409.96 537825.88 576241.8 614657.72 653073.64 691489.56 729905.48 768321.4 806737.32 845153.24 883569.16 921985.08 960401 998816.92 1037232.84 1075648.76 1114064.68 1152480.6 1190896.52 1229312.44 1267728.36 1306144.28 1344560.2 1382976.12 1421392.04 1459807.96 1498223.88 1536639.8 1575055.72 1613471.64 1651887.56 1690303.48 1728719.4 1767135.32 1805551.24 1843967.16 1882383.08 1920799],web_sales.ws_ship_cdemo_sk
137,web_sales,ws_net_profit,[-9981 -9403.58 -8826.16 -8248.74 -7671.32 -7093.9 -6516.48 -5939.06 -5361.64 -4784.22 -4206.8 -3629.38 -3051.96 -2474.54 -1897.12 -1319.7 -742.28 -164.86 412.56 989.98 1567.4 2144.82 2722.24 3299.66 3877.08 4454.5 5031.92 5609.34 6186.76 6764.18 7341.6 7919.02 8496.44 9073.86 9651.28 10228.7 10806.12 11383.54 11960.96 12538.38 13115.8 13693.22 14270.64 14848.06 15425.48 16002.9 16580.32 17157.74 17735.16 18312.58 18890],web_sales.ws_net_profit
138,web_sales,ws_bill_customer_sk,[2 10001.92 20001.84 30001.76 40001.68 50001.6 60001.52 70001.44 80001.36 90001.28 100001.2 110001.12 120001.04 130000.96 140000.88 150000.8 160000.72 170000.64 180000.56 190000.48 200000.4 210000.32 220000.24 230000.16 240000.08 250000 259999.92 269999.84 279999.76 289999.68 299999.6 309999.52 319999.44 329999.36 339999.28 349999.2 359999.12 369999.04 379998.96 389998.88 399998.8 409998.72 419998.64 429998.56 439998.48 449998.4 459998.32 469998.24 479998.16 489998.08 499998],web_sales.ws_bill_customer_sk
139,web_sales,ws_ship_customer_sk,[4 10003.92 20003.84 30003.76 40003.68 50003.6 60003.52 70003.44 80003.36 90003.28 100003.2 110003.12 120003.04 130002.96 140002.88 150002.8 160002.72 170002.64 180002.56 190002.48 200002.4 210002.32 220002.24 230002.16 240002.08 250002 260001.92 270001.84 280001.76 290001.68 300001.6 310001.52 320001.44 330001.36 340001.28 350001.2 360001.12 370001.04 380000.96 390000.88 400000.8 410000.72 420000.64 430000.56 440000.48 450000.4 460000.32 470000.24 480000.16 490000.08 500000],web_sales.ws_ship_customer_sk
140,web_sales,ws_bill_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],web_sales.ws_bill_addr_sk
141,web_sales,ws_bill_hdemo_sk,[1 144.98 288.96 432.94 576.92 720.9 864.88 1008.86 1152.84 1296.82 1440.8 1584.78 1728.76 1872.74 2016.72 2160.7 2304.68 2448.66 2592.64 2736.62 2880.6 3024.58 3168.56 3312.54 3456.52 3600.5 3744.48 3888.46 4032.44 4176.42 4320.4 4464.38 4608.36 4752.34 4896.32 5040.3 5184.28 5328.26 5472.24 5616.22 5760.2 5904.18 6048.16 6192.14 6336.12 6480.1 6624.08 6768.06 6912.04 7056.02 7200],web_sales.ws_bill_hdemo_sk
142,web_sales,ws_ship_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],web_sales.ws_ship_addr_sk
143,household_demographics,hd_demo_sk,[1 144.98 288.96 432.94 576.92 720.9 864.88 1008.86 1152.84 1296.82 1440.8 1584.78 1728.76 1872.74 2016.72 2160.7 2304.68 2448.66 2592.64 2736.62 2880.6 3024.58 3168.56 3312.54 3456.52 3600.5 3744.48 3888.46 4032.44 4176.42 4320.4 4464.38 4608.36 4752.34 4896.32 5040.3 5184.28 5328.26 5472.24 5616.22 5760.2 5904.18 6048.16 6192.14 6336.12 6480.1 6624.08 6768.06 6912.04 7056.02 7200],household_demographics.hd_demo_sk
144,household_demographics,hd_income_band_sk,[1 1.38 1.76 2.14 2.52 2.9 3.28 3.66 4.04 4.42 4.8 5.18 5.56 5.94 6.32 6.7 7.08 7.46 7.84 8.22 8.6 8.98 9.36 9.74 10.12 10.5 10.88 11.26 11.64 12.02 12.4 12.78 13.16 13.54 13.92 14.3 14.68 15.06 15.44 15.82 16.2 16.58 16.96 17.34 17.72 18.1 18.48 18.86 19.24 19.62 20],household_demographics.hd_income_band_sk
145,household_demographics,hd_buy_potential,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],household_demographics.hd_buy_potential
146,household_demographics,hd_dep_count,[0 0.18 0.36 0.54 0.72 0.9 1.08 1.26 1.44 1.62 1.8 1.98 2.16 2.34 2.52 2.7 2.88 3.06 3.24 3.42 3.6 3.78 3.96 4.14 4.32 4.5 4.68 4.86 5.04 5.22 5.4 5.58 5.76 5.94 6.12 6.3 6.48 6.66 6.84 7.02 7.2 7.38 7.56 7.74 7.92 8.1 8.28 8.46 8.64 8.82 9],household_demographics.hd_dep_count
147,household_demographics,hd_vehicle_count,[-1 -0.9 -0.8 -0.7 -0.6 -0.5 -0.4 -0.3 -0.2 -0.1 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4],household_demographics.hd_vehicle_count
148,ship_mode,sm_ship_mode_sk,[1 1.38 1.76 2.14 2.52 2.9 3.28 3.66 4.04 4.42 4.8 5.18 5.56 5.94 6.32 6.7 7.08 7.46 7.84 8.22 8.6 8.98 9.36 9.74 10.12 10.5 10.88 11.26 11.64 12.02 12.4 12.78 13.16 13.54 13.92 14.3 14.68 15.06 15.44 15.82 16.2 16.58 16.96 17.34 17.72 18.1 18.48 18.86 19.24 19.62 20],ship_mode.sm_ship_mode_sk
149,ship_mode,sm_ship_mode_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],ship_mode.sm_ship_mode_id
150,ship_mode,sm_type,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],ship_mode.sm_type
151,ship_mode,sm_code,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],ship_mode.sm_code
152,ship_mode,sm_carrier,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],ship_mode.sm_carrier
153,ship_mode,sm_contract,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],ship_mode.sm_contract
154,customer_demographics,cd_demo_sk,[1 38416.98 76832.96 115248.94 153664.92 192080.9 230496.88 268912.86 307328.84 345744.82 384160.8 422576.78 460992.76 499408.74 537824.72 576240.7 614656.68 653072.66 691488.64 729904.62 768320.6 806736.58 845152.56 883568.54 921984.52 960400.5 998816.48 1037232.46 1075648.44 1114064.42 1152480.4 1190896.38 1229312.36 1267728.34 1306144.32 1344560.3 1382976.28 1421392.26 1459808.24 1498224.22 1536640.2 1575056.18 1613472.16 1651888.14 1690304.12 1728720.1 1767136.08 1805552.06 1843968.04 1882384.02 1920800],customer_demographics.cd_demo_sk
155,customer_demographics,cd_credit_rating,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_demographics.cd_credit_rating
156,customer_demographics,cd_dep_count,[0 0.12 0.24 0.36 0.48 0.6 0.72 0.84 0.96 1.08 1.2 1.32 1.44 1.56 1.68 1.8 1.92 2.04 2.16 2.28 2.4 2.52 2.64 2.76 2.88 3 3.12 3.24 3.36 3.48 3.6 3.72 3.84 3.96 4.08 4.2 4.32 4.44 4.56 4.68 4.8 4.92 5.04 5.16 5.28 5.4 5.52 5.64 5.76 5.88 6],customer_demographics.cd_dep_count
157,customer_demographics,cd_purchase_estimate,[500 690 880 1070 1260 1450 1640 1830 2020 2210 2400 2590 2780 2970 3160 3350 3540 3730 3920 4110 4300 4490 4680 4870 5060 5250 5440 5630 5820 6010 6200 6390 6580 6770 6960 7150 7340 7530 7720 7910 8100 8290 8480 8670 8860 9050 9240 9430 9620 9810 10000],customer_demographics.cd_purchase_estimate
158,customer_demographics,cd_dep_employed_count,[0 0.12 0.24 0.36 0.48 0.6 0.72 0.84 0.96 1.08 1.2 1.32 1.44 1.56 1.68 1.8 1.92 2.04 2.16 2.28 2.4 2.52 2.64 2.76 2.88 3 3.12 3.24 3.36 3.48 3.6 3.72 3.84 3.96 4.08 4.2 4.32 4.44 4.56 4.68 4.8 4.92 5.04 5.16 5.28 5.4 5.52 5.64 5.76 5.88 6],customer_demographics.cd_dep_employed_count
159,customer_demographics,cd_dep_college_count,[0 0.12 0.24 0.36 0.48 0.6 0.72 0.84 0.96 1.08 1.2 1.32 1.44 1.56 1.68 1.8 1.92 2.04 2.16 2.28 2.4 2.52 2.64 2.76 2.88 3 3.12 3.24 3.36 3.48 3.6 3.72 3.84 3.96 4.08 4.2 4.32 4.44 4.56 4.68 4.8 4.92 5.04 5.16 5.28 5.4 5.52 5.64 5.76 5.88 6],customer_demographics.cd_dep_college_count
160,customer_demographics,cd_gender,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_demographics.cd_gender
161,customer_demographics,cd_marital_status,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_demographics.cd_marital_status
162,customer_demographics,cd_education_status,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_demographics.cd_education_status
163,promotion,p_promo_sk,[1 10.98 20.96 30.94 40.92 50.9 60.88 70.86 80.84 90.82 100.8 110.78 120.76 130.74 140.72 150.7 160.68 170.66 180.64 190.62 200.6 210.58 220.56 230.54 240.52 250.5 260.48 270.46 280.44 290.42 300.4 310.38 320.36 330.34 340.32 350.3 360.28 370.26 380.24 390.22 400.2 410.18 420.16 430.14 440.12 450.1 460.08 470.06 480.04 490.02 500],promotion.p_promo_sk
164,promotion,p_promo_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_promo_id
165,promotion,p_start_date_sk,[2450100 2450116.26 2450132.52 2450148.78 2450165.04 2450181.3 2450197.56 2450213.82 2450230.08 2450246.34 2450262.6 2450278.86 2450295.12 2450311.38 2450327.64 2450343.9 2450360.16 2450376.42 2450392.68 2450408.94 2450425.2 2450441.46 2450457.72 2450473.98 2450490.24 2450506.5 2450522.76 2450539.02 2450555.28 2450571.54 2450587.8 2450604.06 2450620.32 2450636.58 2450652.84 2450669.1 2450685.36 2450701.62 2450717.88 2450734.14 2450750.4 2450766.66 2450782.92 2450799.18 2450815.44 2450831.7 2450847.96 2450864.22 2450880.48 2450896.74 2450913],promotion.p_start_date_sk
166,promotion,p_end_date_sk,[2450132 2450148.6 2450165.2 2450181.8 2450198.4 2450215 2450231.6 2450248.2 2450264.8 2450281.4 2450298 2450314.6 2450331.2 2450347.8 2450364.4 2450381 2450397.6 2450414.2 2450430.8 2450447.4 2450464 2450480.6 2450497.2 2450513.8 2450530.4 2450547 2450563.6 2450580.2 2450596.8 2450613.4 2450630 2450646.6 2450663.2 2450679.8 2450696.4 2450713 2450729.6 2450746.2 2450762.8 2450779.4 2450796 2450812.6 2450829.2 2450845.8 2450862.4 2450879 2450895.6 2450912.2 2450928.8 2450945.4 2450962],promotion.p_end_date_sk
167,promotion,p_item_sk,[7 2046.66 4086.32 6125.98 8165.64 10205.3 12244.96 14284.62 16324.28 18363.94 20403.6 22443.26 24482.92 26522.58 28562.24 30601.9 32641.56 34681.22 36720.88 38760.54 40800.2 42839.86 44879.52 46919.18 48958.84 50998.5 53038.16 55077.82 57117.48 59157.14 61196.8 63236.46 65276.12 67315.78 69355.44 71395.1 73434.76 75474.42 77514.08 79553.74 81593.4 83633.06 85672.72 87712.38 89752.04 91791.7 93831.36 95871.02 97910.68 99950.34 101990],promotion.p_item_sk
168,promotion,p_cost,[1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000],promotion.p_cost
169,promotion,p_response_target,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],promotion.p_response_target
170,promotion,p_promo_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_promo_name
171,promotion,p_channel_dmail,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_dmail
172,promotion,p_channel_email,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_email
173,promotion,p_channel_catalog,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_catalog
174,promotion,p_channel_tv,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_tv
175,promotion,p_channel_radio,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_radio
176,promotion,p_channel_press,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_press
177,promotion,p_channel_event,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_event
178,promotion,p_channel_demo,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_demo
179,promotion,p_channel_details,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_channel_details
180,promotion,p_purpose,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_purpose
181,promotion,p_discount_active,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],promotion.p_discount_active
182,store_sales,ss_store_sk,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],store_sales.ss_store_sk
183,store_sales,ss_promo_sk,[1 10.98 20.96 30.94 40.92 50.9 60.88 70.86 80.84 90.82 100.8 110.78 120.76 130.74 140.72 150.7 160.68 170.66 180.64 190.62 200.6 210.58 220.56 230.54 240.52 250.5 260.48 270.46 280.44 290.42 300.4 310.38 320.36 330.34 340.32 350.3 360.28 370.26 380.24 390.22 400.2 410.18 420.16 430.14 440.12 450.1 460.08 470.06 480.04 490.02 500],store_sales.ss_promo_sk
184,store_sales,ss_quantity,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],store_sales.ss_quantity
185,store_sales,ss_sold_date_sk,[2450816 2450852.52 2450889.04 2450925.56 2450962.08 2450998.6 2451035.12 2451071.64 2451108.16 2451144.68 2451181.2 2451217.72 2451254.24 2451290.76 2451327.28 2451363.8 2451400.32 2451436.84 2451473.36 2451509.88 2451546.4 2451582.92 2451619.44 2451655.96 2451692.48 2451729 2451765.52 2451802.04 2451838.56 2451875.08 2451911.6 2451948.12 2451984.64 2452021.16 2452057.68 2452094.2 2452130.72 2452167.24 2452203.76 2452240.28 2452276.8 2452313.32 2452349.84 2452386.36 2452422.88 2452459.4 2452495.92 2452532.44 2452568.96 2452605.48 2452642],store_sales.ss_sold_date_sk
186,store_sales,ss_wholesale_cost,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],store_sales.ss_wholesale_cost
187,store_sales,ss_ext_discount_amt,[0 361.8488 723.6976 1085.5464 1447.3952 1809.244 2171.0928 2532.9416 2894.7904 3256.6392 3618.488 3980.3368 4342.1856 4704.0344 5065.8832 5427.732 5789.5808 6151.4296 6513.2784 6875.1272 7236.976 7598.8248 7960.6736 8322.5224 8684.3712 9046.22 9408.0688 9769.9176 10131.7664 10493.6152 10855.464 11217.3128 11579.1616 11941.0104 12302.8592 12664.708 13026.5568 13388.4056 13750.2544 14112.1032 14473.952 14835.8008 15197.6496 15559.4984 15921.3472 16283.196 16645.0448 17006.8936 17368.7424 17730.5912 18092.44],store_sales.ss_ext_discount_amt
188,store_sales,ss_sales_price,[0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80 84 88 92 96 100 104 108 112 116 120 124 128 132 136 140 144 148 152 156 160 164 168 172 176 180 184 188 192 196 200],store_sales.ss_sales_price
189,store_sales,ss_list_price,[1 4.98 8.96 12.94 16.92 20.9 24.88 28.86 32.84 36.82 40.8 44.78 48.76 52.74 56.72 60.7 64.68 68.66 72.64 76.62 80.6 84.58 88.56 92.54 96.52 100.5 104.48 108.46 112.44 116.42 120.4 124.38 128.36 132.34 136.32 140.3 144.28 148.26 152.24 156.22 160.2 164.18 168.16 172.14 176.12 180.1 184.08 188.06 192.04 196.02 200],store_sales.ss_list_price
190,store_sales,ss_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],store_sales.ss_addr_sk
191,store_sales,ss_hdemo_sk,[1 144.98 288.96 432.94 576.92 720.9 864.88 1008.86 1152.84 1296.82 1440.8 1584.78 1728.76 1872.74 2016.72 2160.7 2304.68 2448.66 2592.64 2736.62 2880.6 3024.58 3168.56 3312.54 3456.52 3600.5 3744.48 3888.46 4032.44 4176.42 4320.4 4464.38 4608.36 4752.34 4896.32 5040.3 5184.28 5328.26 5472.24 5616.22 5760.2 5904.18 6048.16 6192.14 6336.12 6480.1 6624.08 6768.06 6912.04 7056.02 7200],store_sales.ss_hdemo_sk
192,store_sales,ss_ext_sales_price,[0 391.248 782.496 1173.744 1564.992 1956.24 2347.488 2738.736 3129.984 3521.232 3912.48 4303.728 4694.976 5086.224 5477.472 5868.72 6259.968 6651.216 7042.464 7433.712 7824.96 8216.208 8607.456 8998.704 9389.952 9781.2 10172.448 10563.696 10954.944 11346.192 11737.44 12128.688 12519.936 12911.184 13302.432 13693.68 14084.928 14476.176 14867.424 15258.672 15649.92 16041.168 16432.416 16823.664 17214.912 17606.16 17997.408 18388.656 18779.904 19171.152 19562.4],store_sales.ss_ext_sales_price
193,store_sales,ss_customer_sk,[1 10000.98 20000.96 30000.94 40000.92 50000.9 60000.88 70000.86 80000.84 90000.82 100000.8 110000.78 120000.76 130000.74 140000.72 150000.7 160000.68 170000.66 180000.64 190000.62 200000.6 210000.58 220000.56 230000.54 240000.52 250000.5 260000.48 270000.46 280000.44 290000.42 300000.4 310000.38 320000.36 330000.34 340000.32 350000.3 360000.28 370000.26 380000.24 390000.22 400000.2 410000.18 420000.16 430000.14 440000.12 450000.1 460000.08 470000.06 480000.04 490000.02 500000],store_sales.ss_customer_sk
